Season,Home Team,Away Team,Home Goals,Away Goals,Home Team ELO,Away Team ELO,Home XG,Away XG,Home XGA,Away XGA,Home Win Percentage,Home Draw Percentage,Away Win Percentage,Away Draw Percentage,Home Team Form,Away Team Form,Home Team Cumulative Points,Away Team Cumulative Points,Winner
2020-2021,Wolves,Newcastle Utd,1,1,940,870,39.0,44.0,52.0,60.0,28.33,27.04,37.28,25.55,0.6,0.4666666666666667,9,7,0
2020-2021,Arsenal,Leicester City,0,1,959,941,53.0,43.0,60.0,46.0,53.84,25.35,32.9,26.62,0.6,0.6,9,9,-1
2020-2021,Brighton,West Brom,1,1,827,757,54.0,35.0,40.0,75.0,23.53,31.09,24.3,28.2,0.2666666666666666,0.1333333333333333,4,2,0
2020-2021,Burnley,Tottenham,0,1,861,994,38.0,59.0,60.0,51.0,28.45,23.28,42.92,24.98,0.0666666666666666,0.5333333333333333,1,8,-1
2020-2021,Wolves,Crystal Palace,2,0,953,854,39.0,52.0,35.0,61.0,28.21,27.35,28.94,24.77,0.4666666666666667,0.4666666666666667,10,10,1
2020-2021,Sheffield Utd,Manchester City,0,1,746,1128,33.0,66.0,78.0,30.0,27.71,29.52,47.03,22.56,0.0666666666666666,0.5333333333333333,1,8,-1
2020-2021,Burnley,Chelsea,0,3,851,1010,38.0,59.0,70.0,31.0,28.33,23.18,53.6,24.58,0.0666666666666666,0.4,1,9,-1
2020-2021,Liverpool,West Ham,2,1,1214,882,72.0,47.0,61.0,49.0,52.22,24.58,32.61,25.81,0.6666666666666666,0.5333333333333333,13,8,1
2020-2021,Aston Villa,Southampton,3,4,812,951,59.0,51.0,45.0,59.0,34.02,29.27,31.37,27.21,0.8,0.6666666666666666,12,10,-1
2020-2021,Newcastle Utd,Everton,2,1,890,930,44.0,60.0,50.0,49.0,37.24,25.62,36.41,28.37,0.3333333333333333,0.6666666666666666,8,13,1
2020-2021,Manchester Utd,Arsenal,0,1,996,978,64.0,42.0,53.0,43.0,61.79,21.92,53.79,25.32,0.4666666666666667,0.4,7,9,-1
2020-2021,Tottenham,Brighton,2,1,1003,818,60.0,51.0,54.0,40.0,42.98,24.95,23.33,31.67,0.7333333333333333,0.3333333333333333,11,5,1
2020-2021,Fulham,West Brom,2,0,655,736,41.0,58.0,35.0,75.0,29.18,26.39,24.24,28.35,0.0666666666666666,0.2,1,3,1
2020-2021,Leeds United,Leicester City,1,4,551,944,59.0,63.0,60.0,46.0,40.51,26.58,33.03,26.57,0.6666666666666666,0.6,10,12,-1
2020-2021,Brighton,Burnley,0,0,820,849,54.0,38.0,40.0,59.0,23.14,31.4,28.21,23.08,0.1333333333333333,0.0666666666666666,5,1,0
2020-2021,Southampton,Newcastle Utd,2,0,964,877,45.0,59.0,44.0,60.0,31.46,27.17,37.31,25.6,0.8666666666666667,0.5333333333333333,13,11,1
2020-2021,Everton,Manchester Utd,1,3,917,1009,50.0,49.0,64.0,42.0,36.38,28.35,61.74,21.9,0.4666666666666667,0.4666666666666667,13,7,-1
2020-2021,Crystal Palace,Leeds United,4,1,859,546,35.0,61.0,59.0,63.0,28.87,24.71,40.42,26.53,0.2666666666666666,0.4666666666666667,10,10,1
2020-2021,Chelsea,Sheffield Utd,4,1,1016,740,70.0,31.0,33.0,66.0,53.65,24.56,27.54,29.34,0.6,0.0666666666666666,12,1,1
2020-2021,West Ham,Fulham,1,0,889,648,61.0,49.0,41.0,58.0,32.58,25.78,29.31,26.35,0.5333333333333333,0.2666666666666666,8,4,1
2020-2021,West Brom,Tottenham,0,1,730,1009,35.0,75.0,60.0,51.0,24.19,28.29,43.03,24.93,0.2,0.7333333333333333,3,14,-1
2020-2021,Leicester City,Wolves,1,0,960,937,61.0,46.0,39.0,52.0,33.15,26.52,28.51,27.23,0.6,0.6666666666666666,15,13,1
2020-2021,Manchester City,Liverpool,1,1,1132,1210,78.0,72.0,30.0,47.0,47.09,22.53,52.26,24.56,0.5333333333333333,0.6666666666666666,11,16,0
2020-2021,Arsenal,Aston Villa,0,3,955,835,53.0,43.0,59.0,51.0,53.83,25.3,33.99,29.24,0.4,0.6,12,12,-1
2020-2021,Newcastle Utd,Chelsea,0,2,867,1026,44.0,60.0,71.0,31.0,37.27,25.57,53.69,24.54,0.4666666666666667,0.7333333333333333,11,15,-1
2020-2021,Aston Villa,Brighton,1,2,818,837,59.0,51.0,54.0,40.0,34.06,29.21,22.95,31.97,0.6,0.2,15,6,-1
2020-2021,Tottenham,Manchester City,2,0,1030,1111,60.0,51.0,78.0,30.0,43.08,24.91,47.03,22.62,0.8666666666666667,0.6,17,12,1
2020-2021,Manchester Utd,West Brom,1,0,1014,725,64.0,42.0,35.0,75.0,61.77,21.88,24.14,28.23,0.4666666666666667,0.1333333333333333,10,3,1
2020-2021,Fulham,Everton,2,3,642,923,41.0,58.0,50.0,49.0,29.26,26.3,36.35,28.32,0.2666666666666666,0.2666666666666666,4,13,-1
2020-2021,Sheffield Utd,West Ham,0,1,730,899,33.0,66.0,61.0,49.0,27.38,29.17,32.65,25.75,0.0666666666666666,0.5333333333333333,1,11,-1
2020-2021,Leeds United,Arsenal,0,0,559,942,59.0,53.0,63.0,43.0,40.34,26.47,53.78,25.28,0.2666666666666666,0.4,10,12,0
2020-2021,Liverpool,Leicester City,3,0,1216,954,72.0,47.0,61.0,46.0,52.21,24.63,33.27,26.47,0.5333333333333333,0.6,17,18,1
2020-2021,Burnley,Crystal Palace,1,0,865,843,38.0,59.0,36.0,60.0,28.09,23.4,29.03,24.65,0.1333333333333333,0.4666666666666667,2,13,1
2020-2021,Wolves,Southampton,1,1,938,963,39.0,45.0,52.0,59.0,28.39,27.12,31.54,27.14,0.6666666666666666,0.8666666666666667,13,16,0
2020-2021,Crystal Palace,Newcastle Utd,0,2,828,882,36.0,60.0,44.0,60.0,28.97,24.6,37.23,25.54,0.4666666666666667,0.2666666666666666,13,11,-1
2020-2021,Brighton,Liverpool,1,1,850,1203,54.0,72.0,40.0,47.0,23.58,31.71,52.26,24.61,0.4,0.7333333333333333,9,20,0
2020-2021,Manchester City,Burnley,5,0,1117,859,78.0,30.0,38.0,59.0,46.98,22.6,28.39,23.31,0.5333333333333333,0.3333333333333333,12,5,1
2020-2021,Everton,Leeds United,0,1,895,587,50.0,49.0,59.0,63.0,36.41,28.29,40.25,26.62,0.2666666666666666,0.2666666666666666,16,11,-1
2020-2021,West Brom,Sheffield Utd,1,0,741,714,35.0,75.0,33.0,66.0,24.09,28.17,27.22,28.99,0.1333333333333333,0.0666666666666666,3,1,1
2020-2021,Southampton,Manchester Utd,2,3,949,1028,45.0,59.0,64.0,42.0,31.5,27.23,61.81,21.86,0.7333333333333333,0.6666666666666666,17,13,-1
2020-2021,Chelsea,Tottenham,0,0,1026,1030,71.0,60.0,31.0,51.0,53.73,24.52,43.13,24.88,0.7333333333333333,0.8666666666666667,18,20,0
2020-2021,Arsenal,Wolves,1,2,926,954,53.0,43.0,39.0,52.0,53.73,25.35,28.27,27.43,0.2666666666666666,0.5333333333333333,13,14,-1
2020-2021,Leicester City,Fulham,1,2,927,669,61.0,46.0,41.0,58.0,33.21,26.42,29.21,26.25,0.6,0.2666666666666666,18,4,-1
2020-2021,West Ham,Aston Villa,2,1,911,806,61.0,49.0,59.0,51.0,32.72,25.73,34.02,29.18,0.5333333333333333,0.4,14,15,1
2020-2021,Burnley,Everton,1,1,861,893,38.0,50.0,59.0,49.0,28.27,23.21,36.37,28.27,0.2666666666666666,0.2,5,16,0
2020-2021,Manchester City,Fulham,2,0,1119,667,79.0,30.0,41.0,58.0,47.04,22.57,29.34,26.2,0.5333333333333333,0.4,15,7,1
2020-2021,West Ham,Manchester Utd,1,3,900,1039,61.0,49.0,64.0,42.0,32.8,25.7,61.84,21.84,0.6666666666666666,0.6666666666666666,17,16,-1
2020-2021,Chelsea,Leeds United,3,1,1028,585,71.0,31.0,59.0,63.0,53.68,24.59,40.38,26.57,0.7333333333333333,0.4666666666666667,19,14,1
2020-2021,West Brom,Crystal Palace,1,5,729,840,35.0,75.0,36.0,60.0,24.25,28.11,28.9,24.54,0.2666666666666666,0.4,6,13,-1
2020-2021,Sheffield Utd,Leicester City,1,2,707,934,33.0,66.0,61.0,46.0,27.06,28.82,33.15,26.37,0.0,0.6,1,18,-1
2020-2021,Tottenham,Arsenal,2,0,1041,915,60.0,51.0,53.0,43.0,43.09,24.95,53.68,25.32,0.8666666666666667,0.2666666666666666,21,13,1
2020-2021,Liverpool,Wolves,4,0,1209,948,72.0,47.0,39.0,52.0,52.21,24.68,28.57,27.31,0.7333333333333333,0.5333333333333333,21,17,1
2020-2021,Brighton,Southampton,1,2,838,961,54.0,40.0,45.0,59.0,23.39,32.26,31.46,27.2,0.4,0.6666666666666666,10,17,-1
2020-2021,Leeds United,West Ham,1,2,581,904,59.0,63.0,61.0,49.0,40.29,26.51,32.76,25.67,0.2666666666666666,0.6,14,17,-1
2020-2021,Wolves,Aston Villa,0,1,926,828,39.0,52.0,59.0,51.0,28.45,27.2,33.99,29.15,0.4666666666666667,0.2,17,15,-1
2020-2021,Newcastle Utd,West Brom,2,1,891,720,44.0,60.0,35.0,75.0,37.29,25.52,24.2,28.05,0.4666666666666667,0.2,14,6,1
2020-2021,Manchester Utd,Manchester City,0,0,1043,1115,64.0,79.0,42.0,30.0,61.88,21.82,47.1,22.54,0.8,0.6666666666666666,19,18,0
2020-2021,Everton,Chelsea,1,0,915,1006,50.0,49.0,71.0,31.0,36.34,28.33,53.73,24.56,0.2666666666666666,0.8666666666666667,17,22,1
2020-2021,Southampton,Sheffield Utd,3,0,967,701,45.0,59.0,33.0,66.0,31.55,27.16,26.9,28.65,0.6666666666666666,0.0,20,1,1
2020-2021,Crystal Palace,Tottenham,1,1,848,1033,37.0,60.0,58.0,51.0,29.06,24.49,43.15,24.93,0.4,0.8666666666666667,16,24,0
2020-2021,Fulham,Liverpool,1,1,682,1194,41.0,73.0,58.0,46.0,29.28,26.15,52.25,24.66,0.4,0.7333333333333333,7,24,0
2020-2021,Leicester City,Brighton,3,0,946,826,61.0,46.0,54.0,40.0,33.27,26.33,23.2,32.0,0.6,0.3333333333333333,21,10,1
2020-2021,Arsenal,Burnley,0,1,897,879,53.0,43.0,38.0,59.0,53.63,25.3,28.15,23.53,0.2666666666666666,0.3333333333333333,13,6,-1
2020-2021,Wolves,Chelsea,2,1,946,986,39.0,52.0,71.0,31.0,28.33,27.08,53.68,24.54,0.2666666666666666,0.6666666666666666,17,22,1
2020-2021,Manchester City,West Brom,1,1,1102,733,79.0,35.0,30.0,75.0,47.05,22.63,24.15,27.99,0.5333333333333333,0.2,19,6,0
2020-2021,Leeds United,Newcastle Utd,5,2,608,864,59.0,63.0,44.0,60.0,40.21,26.46,37.36,25.49,0.2666666666666666,0.6,14,17,1
2020-2021,Arsenal,Southampton,1,1,900,964,53.0,45.0,43.0,58.0,53.58,25.28,31.63,27.13,0.0666666666666666,0.6666666666666666,13,23,0
2020-2021,Leicester City,Everton,0,2,929,932,61.0,46.0,50.0,49.0,33.39,26.28,36.4,28.31,0.6,0.4666666666666667,24,20,-1
2020-2021,Liverpool,Tottenham,2,1,1203,1024,73.0,46.0,60.0,51.0,52.21,24.72,43.11,25.0,0.6,0.7333333333333333,25,25,1
2020-2021,West Ham,Crystal Palace,1,1,901,851,61.0,37.0,49.0,58.0,32.83,25.64,29.0,24.66,0.8,0.4666666666666667,20,17,0
2020-2021,Fulham,Brighton,0,0,688,820,41.0,54.0,58.0,40.0,29.23,26.29,23.02,31.75,0.2666666666666666,0.3333333333333333,8,10,0
2020-2021,Aston Villa,Burnley,0,0,830,877,59.0,38.0,51.0,59.0,34.05,29.12,28.45,23.43,0.4,0.5333333333333333,18,9,0
2020-2021,Sheffield Utd,Manchester Utd,2,3,697,1047,33.0,66.0,64.0,42.0,26.74,28.49,61.82,21.9,0.0,0.8666666666666667,1,20,-1
2020-2021,Crystal Palace,Liverpool,0,7,847,1207,37.0,58.0,73.0,46.0,28.93,24.83,52.25,24.7,0.3333333333333333,0.7333333333333333,18,28,-1
2020-2021,Southampton,Manchester City,0,1,954,1112,45.0,58.0,79.0,30.0,31.59,27.22,46.99,22.72,0.5333333333333333,0.5333333333333333,24,20,-1
2020-2021,Everton,Arsenal,2,1,947,885,50.0,49.0,53.0,43.0,36.46,28.28,53.54,25.34,0.6666666666666666,0.1333333333333333,23,14,1
2020-2021,Newcastle Utd,Fulham,1,1,857,695,44.0,41.0,60.0,58.0,37.32,25.46,29.17,26.42,0.4,0.3333333333333333,17,9,0
2020-2021,Brighton,Sheffield Utd,1,1,815,702,54.0,33.0,40.0,66.0,22.83,32.28,26.59,28.32,0.3333333333333333,0.0,11,1,0
2020-2021,Tottenham,Leicester City,0,2,1004,949,60.0,51.0,61.0,46.0,43.07,24.98,33.33,26.23,0.5333333333333333,0.4,25,24,-1
2020-2021,Manchester Utd,Leeds United,6,2,1049,606,64.0,42.0,60.0,62.0,61.86,21.88,40.33,26.4,0.8666666666666667,0.4666666666666667,23,17,1
2020-2021,West Brom,Aston Villa,0,3,721,842,35.0,75.0,59.0,51.0,24.09,28.14,34.02,29.19,0.2666666666666666,0.4666666666666667,7,19,-1
2020-2021,Burnley,Wolves,2,1,896,927,38.0,59.0,39.0,52.0,28.33,23.75,28.63,26.97,0.5333333333333333,0.4666666666666667,10,20,1
2020-2021,Chelsea,West Ham,3,0,998,889,71.0,31.0,61.0,49.0,53.63,24.52,32.8,25.72,0.4666666666666667,0.6666666666666666,22,21,1
2020-2021,Leicester City,Manchester Utd,2,2,953,1045,61.0,65.0,46.0,41.0,33.45,26.18,61.89,21.85,0.6,0.8666666666666667,27,26,0
2020-2021,Fulham,Southampton,0,0,705,944,41.0,45.0,58.0,58.0,29.12,26.56,31.55,27.18,0.4,0.4666666666666667,10,24,0
2020-2021,Aston Villa,Crystal Palace,3,0,858,831,59.0,51.0,37.0,58.0,34.09,29.16,28.86,24.77,0.4666666666666667,0.3333333333333333,22,18,1
2020-2021,Arsenal,Chelsea,3,1,906,977,53.0,43.0,71.0,31.0,53.49,25.32,53.67,24.5,0.0666666666666666,0.4666666666666667,14,25,1
2020-2021,Sheffield Utd,Everton,0,1,696,953,33.0,66.0,50.0,49.0,26.44,28.74,36.51,28.26,0.0666666666666666,0.6666666666666666,2,26,-1
2020-2021,Manchester City,Newcastle Utd,2,0,1118,851,79.0,30.0,44.0,60.0,47.05,22.69,37.28,25.54,0.7333333333333333,0.4666666666666667,23,18,1
2020-2021,Leeds United,Burnley,1,0,633,869,60.0,62.0,38.0,59.0,40.25,26.35,28.63,23.65,0.4,0.5333333333333333,17,13,1
2020-2021,West Ham,Brighton,2,2,886,818,61.0,54.0,49.0,40.0,32.76,25.7,22.66,32.81,0.4666666666666667,0.2,21,12,0
2020-2021,Liverpool,West Brom,1,1,1193,735,75.0,35.0,44.0,75.0,52.29,24.68,24.04,28.09,0.7333333333333333,0.2666666666666666,31,7,0
2020-2021,Wolves,Tottenham,1,1,930,1001,39.0,60.0,52.0,51.0,28.51,26.86,43.03,24.95,0.4,0.3333333333333333,20,25,0
2020-2021,Crystal Palace,Leicester City,1,1,836,948,37.0,61.0,58.0,46.0,28.8,24.72,33.39,26.32,0.3333333333333333,0.6666666666666666,18,28,0
2020-2021,Chelsea,Aston Villa,1,1,972,863,71.0,59.0,31.0,51.0,53.62,24.47,34.15,29.13,0.4,0.6666666666666666,25,25,0
2020-2021,Burnley,Sheffield Utd,1,0,878,687,38.0,59.0,33.0,66.0,28.51,23.55,26.29,28.57,0.5333333333333333,0.0666666666666666,13,2,1
2020-2021,West Brom,Leeds United,0,5,714,654,35.0,75.0,60.0,62.0,23.99,28.24,40.37,26.29,0.1333333333333333,0.4,8,20,-1
2020-2021,Brighton,Arsenal,0,1,806,918,54.0,40.0,53.0,43.0,22.48,33.33,53.53,25.3,0.2,0.2666666666666666,13,17,-1
2020-2021,Southampton,West Ham,0,0,941,889,45.0,61.0,58.0,49.0,31.52,27.27,32.73,25.78,0.5333333333333333,0.3333333333333333,25,22,0
2020-2021,Manchester Utd,Wolves,1,0,1056,919,65.0,41.0,39.0,52.0,61.83,21.93,28.4,27.16,0.7333333333333333,0.2666666666666666,27,21,1
2020-2021,Newcastle Utd,Liverpool,0,0,863,1181,44.0,75.0,60.0,44.0,37.24,25.51,52.25,24.75,0.4666666666666667,0.7333333333333333,18,32,0
2020-2021,Everton,West Ham,0,1,934,908,50.0,49.0,61.0,49.0,36.57,28.23,32.69,25.85,0.8666666666666667,0.4,29,23,-1
2020-2021,Manchester Utd,Aston Villa,2,1,1064,855,65.0,41.0,59.0,51.0,61.87,21.91,34.12,29.2,0.7333333333333333,0.7333333333333333,30,26,1
2020-2021,Tottenham,Leeds United,3,0,1005,650,60.0,51.0,61.0,61.0,42.99,25.02,40.5,26.24,0.3333333333333333,0.6,26,23,1
2020-2021,Crystal Palace,Sheffield Utd,2,0,846,677,37.0,58.0,33.0,66.0,28.73,24.89,26.14,28.41,0.2,0.0666666666666666,19,2,1
2020-2021,Brighton,Wolves,3,3,811,914,54.0,39.0,40.0,52.0,22.31,33.08,28.28,27.05,0.2,0.2666666666666666,13,21,0
2020-2021,West Brom,Arsenal,0,4,706,926,35.0,75.0,53.0,43.0,23.94,28.18,53.57,25.27,0.1333333333333333,0.4666666666666667,8,20,-1
2020-2021,Newcastle Utd,Leicester City,1,2,851,960,44.0,60.0,61.0,46.0,37.2,25.59,33.33,26.45,0.3333333333333333,0.5333333333333333,19,29,-1
2020-2021,Chelsea,Manchester City,1,3,962,1128,71.0,31.0,79.0,30.0,53.57,24.54,47.11,22.67,0.2666666666666666,0.7333333333333333,26,26,-1
2020-2021,Southampton,Liverpool,1,0,967,1155,45.0,58.0,75.0,44.0,31.48,27.36,52.2,24.82,0.4,0.6,26,33,1
2020-2021,Burnley,Manchester Utd,0,1,870,1072,38.0,59.0,65.0,41.0,28.81,23.46,61.9,21.89,0.6666666666666666,0.8666666666666667,16,33,-1
2020-2021,Sheffield Utd,Newcastle Utd,1,0,700,828,33.0,66.0,44.0,60.0,25.99,28.25,37.17,25.56,0.0666666666666666,0.1333333333333333,2,19,1
2020-2021,Wolves,Everton,1,2,899,949,39.0,52.0,50.0,49.0,28.16,27.35,36.54,28.21,0.3333333333333333,0.8,22,29,-1
2020-2021,Tottenham,Fulham,1,1,994,716,60.0,41.0,51.0,58.0,43.04,25.0,29.07,26.69,0.3333333333333333,0.2666666666666666,29,11,0
2020-2021,Manchester City,Brighton,1,0,1132,807,79.0,30.0,54.0,40.0,47.17,22.64,22.14,33.59,0.7333333333333333,0.2666666666666666,29,14,1
2020-2021,Arsenal,Crystal Palace,0,0,922,850,54.0,37.0,42.0,58.0,53.61,25.25,28.89,24.83,0.6666666666666666,0.3333333333333333,23,22,0
2020-2021,Wolves,West Brom,2,3,875,730,39.0,52.0,35.0,75.0,28.05,27.24,23.89,28.12,0.1333333333333333,0.1333333333333333,22,8,-1
2020-2021,Leeds United,Brighton,0,1,641,816,61.0,61.0,54.0,40.0,40.41,26.19,21.97,33.33,0.6,0.2,23,14,-1
2020-2021,West Ham,Burnley,1,0,922,856,61.0,49.0,38.0,59.0,32.76,25.83,28.69,23.36,0.4,0.4666666666666667,26,16,1
2020-2021,Fulham,Chelsea,0,1,710,968,41.0,58.0,71.0,31.0,29.01,26.82,53.52,24.52,0.3333333333333333,0.2666666666666666,12,26,-1
2020-2021,Leicester City,Southampton,2,0,976,951,61.0,46.0,45.0,58.0,33.45,26.4,31.56,27.33,0.5333333333333333,0.4,32,29,1
2020-2021,Sheffield Utd,Tottenham,1,3,695,999,33.0,66.0,60.0,51.0,26.4,28.09,43.0,25.07,0.2666666666666666,0.3333333333333333,5,30,-1
2020-2021,Liverpool,Manchester Utd,0,0,1151,1076,75.0,65.0,44.0,41.0,52.15,24.79,61.94,21.87,0.5333333333333333,0.8666666666666667,33,36,0
2020-2021,Manchester City,Crystal Palace,4,0,1137,845,79.0,30.0,37.0,58.0,47.23,22.62,28.83,25.0,0.8666666666666667,0.3333333333333333,32,23,1
2020-2021,Arsenal,Newcastle Utd,3,0,934,816,54.0,42.0,44.0,60.0,53.56,25.32,37.13,25.54,0.6666666666666666,0.1333333333333333,24,19,1
2020-2021,West Ham,West Brom,2,1,930,722,61.0,49.0,35.0,75.0,32.84,25.8,24.05,28.06,0.5333333333333333,0.2666666666666666,29,11,1
2020-2021,Leicester City,Chelsea,2,0,992,952,61.0,46.0,71.0,31.0,33.57,26.35,53.56,24.5,0.7333333333333333,0.4666666666666667,35,29,1
2020-2021,Manchester City,Aston Villa,2,0,1142,850,80.0,30.0,59.0,51.0,47.29,22.59,34.08,29.17,1.0,0.5333333333333333,35,26,1
2020-2021,Fulham,Manchester Utd,1,2,707,1079,41.0,58.0,65.0,41.0,28.96,26.78,61.88,21.94,0.2666666666666666,0.7333333333333333,12,37,-1
2020-2021,Liverpool,Burnley,0,1,1124,883,75.0,44.0,38.0,59.0,52.1,24.86,28.57,23.27,0.4,0.4,34,16,-1
2020-2021,Aston Villa,Newcastle Utd,2,0,864,802,59.0,51.0,44.0,60.0,34.05,29.14,37.09,25.51,0.4666666666666667,0.0666666666666666,26,19,1
2020-2021,Newcastle Utd,Leeds United,1,2,779,664,44.0,60.0,61.0,61.0,37.05,25.49,40.33,26.13,0.0666666666666666,0.4,19,23,-1
2020-2021,Crystal Palace,West Ham,2,3,833,942,37.0,58.0,61.0,49.0,28.76,24.94,32.91,25.77,0.3333333333333333,0.7333333333333333,23,32,-1
2020-2021,Southampton,Arsenal,1,3,934,951,45.0,58.0,54.0,42.0,31.52,27.29,53.61,25.3,0.3333333333333333,0.8666666666666667,29,27,-1
2020-2021,West Brom,Manchester City,0,5,719,1145,35.0,75.0,80.0,30.0,24.0,28.0,47.35,22.57,0.2666666666666666,1.0,11,38,-1
2020-2021,Burnley,Aston Villa,3,2,898,849,38.0,59.0,59.0,51.0,28.86,23.17,34.12,29.11,0.4,0.4666666666666667,19,29,1
2020-2021,Chelsea,Wolves,0,0,949,878,71.0,39.0,31.0,52.0,53.52,24.47,27.94,27.13,0.2666666666666666,0.1333333333333333,29,22,0
2020-2021,Brighton,Fulham,0,0,811,712,54.0,41.0,40.0,58.0,22.56,33.08,28.91,26.73,0.3333333333333333,0.2,17,12,0
2020-2021,Everton,Leicester City,1,1,951,990,50.0,61.0,49.0,46.0,36.6,28.18,33.69,26.31,0.8,0.7333333333333333,32,38,0
2020-2021,Manchester Utd,Sheffield Utd,1,2,1050,724,65.0,41.0,33.0,66.0,61.92,21.92,26.26,27.93,0.8666666666666667,0.2,40,5,-1
2020-2021,Tottenham,Liverpool,1,3,989,1134,60.0,51.0,75.0,44.0,43.05,25.05,52.05,24.84,0.5333333333333333,0.2,33,34,-1
2020-2021,Everton,Newcastle Utd,0,2,928,802,50.0,49.0,44.0,60.0,36.56,28.24,37.01,25.46,0.6666666666666666,0.0,33,19,-1
2020-2021,West Brom,Fulham,2,2,719,712,35.0,41.0,75.0,58.0,23.95,27.94,28.86,26.86,0.2,0.2,11,13,0
2020-2021,Manchester City,Sheffield Utd,1,0,1148,721,81.0,30.0,33.0,66.0,47.4,22.54,26.67,27.78,1.0,0.4,41,8,1
2020-2021,Crystal Palace,Wolves,1,0,851,860,37.0,58.0,39.0,52.0,28.7,24.89,27.82,27.42,0.3333333333333333,0.1333333333333333,23,23,1
2020-2021,Arsenal,Manchester Utd,0,0,955,1046,54.0,65.0,42.0,41.0,53.65,25.27,61.86,21.9,0.8666666666666667,0.6666666666666666,30,40,0
2020-2021,Southampton,Aston Villa,0,1,914,869,45.0,58.0,59.0,51.0,31.48,27.26,34.08,29.08,0.3333333333333333,0.2666666666666666,29,29,-1
2020-2021,Chelsea,Burnley,2,0,963,884,71.0,31.0,38.0,59.0,53.47,24.54,29.15,23.08,0.3333333333333333,0.6,30,22,1
2020-2021,Leicester City,Leeds United,1,3,962,692,61.0,46.0,61.0,61.0,33.63,26.44,40.45,26.08,0.7333333333333333,0.6,39,26,-1
2020-2021,West Ham,Liverpool,1,3,934,1142,61.0,49.0,75.0,44.0,32.98,25.74,52.1,24.82,0.8666666666666667,0.3333333333333333,35,37,-1
2020-2021,Brighton,Tottenham,1,0,835,965,54.0,40.0,60.0,51.0,22.39,33.58,43.01,25.02,0.3333333333333333,0.5333333333333333,18,33,1
2020-2021,Wolves,Arsenal,2,1,880,935,39.0,52.0,54.0,42.0,27.71,27.31,53.6,25.34,0.1333333333333333,0.7333333333333333,23,31,1
2020-2021,Sheffield Utd,West Brom,2,1,737,703,33.0,66.0,35.0,75.0,26.52,27.62,23.9,28.09,0.4,0.2666666666666666,8,12,1
2020-2021,Manchester Utd,Southampton,9,0,1056,904,65.0,41.0,45.0,58.0,61.8,21.97,31.45,27.23,0.5333333333333333,0.2666666666666666,41,29,1
2020-2021,Newcastle Utd,Crystal Palace,1,2,788,865,44.0,60.0,37.0,58.0,37.08,25.43,28.86,24.83,0.2,0.4666666666666667,22,26,-1
2020-2021,Burnley,Manchester City,0,2,878,1154,38.0,59.0,81.0,30.0,29.03,22.98,47.46,22.52,0.4,1.0,22,44,-1
2020-2021,Fulham,Leicester City,0,2,706,968,41.0,58.0,61.0,46.0,28.8,26.99,33.57,26.39,0.2,0.6666666666666666,14,39,-1
2020-2021,Leeds United,Everton,1,2,685,935,61.0,61.0,50.0,49.0,40.57,26.02,36.53,28.22,0.6,0.4666666666666667,29,33,-1
2020-2021,Liverpool,Brighton,0,1,1115,862,75.0,44.0,54.0,40.0,52.14,24.79,22.96,33.33,0.4666666666666667,0.5333333333333333,40,21,-1
2020-2021,Aston Villa,West Ham,1,3,856,947,59.0,51.0,61.0,49.0,34.15,29.05,32.94,25.72,0.4,0.8,32,35,-1
2020-2021,Tottenham,Chelsea,0,1,949,979,60.0,51.0,71.0,31.0,42.97,25.0,53.51,24.52,0.4666666666666667,0.4666666666666667,33,33,-1
2020-2021,Aston Villa,Arsenal,1,0,876,915,59.0,51.0,54.0,42.0,34.11,29.02,53.55,25.32,0.4,0.5333333333333333,32,31,1
2020-2021,Newcastle Utd,Southampton,3,2,809,883,44.0,60.0,45.0,58.0,37.04,25.41,31.41,27.2,0.2,0.2,22,29,1
2020-2021,Burnley,Brighton,1,1,877,863,38.0,54.0,59.0,40.0,28.92,22.89,23.53,33.09,0.4,0.6666666666666666,22,24,0
2020-2021,Fulham,West Ham,0,0,716,937,41.0,61.0,58.0,49.0,28.75,26.94,33.01,25.69,0.1333333333333333,0.8,14,38,0
2020-2021,Manchester Utd,Everton,3,3,1051,940,69.0,50.0,38.0,49.0,61.84,21.95,36.59,28.19,0.5333333333333333,0.4666666666666667,44,36,0
2020-2021,Tottenham,West Brom,2,0,955,697,60.0,51.0,35.0,75.0,42.94,24.98,23.85,28.03,0.2666666666666666,0.2666666666666666,33,12,1
2020-2021,Wolves,Leicester City,0,0,884,964,39.0,61.0,52.0,46.0,28.0,27.2,33.69,26.34,0.2666666666666666,0.6666666666666666,26,42,0
2020-2021,Liverpool,Manchester City,1,4,1101,1168,75.0,44.0,81.0,30.0,52.09,24.77,47.52,22.49,0.4666666666666667,1.0,40,47,-1
2020-2021,Sheffield Utd,Chelsea,1,2,731,985,33.0,66.0,71.0,31.0,26.92,27.47,53.55,24.5,0.6,0.6666666666666666,11,36,-1
2020-2021,Leeds United,Crystal Palace,2,0,709,841,61.0,61.0,37.0,58.0,40.49,25.97,29.02,24.78,0.4,0.4666666666666667,29,29,1
2020-2021,Leicester City,Liverpool,3,1,986,1079,61.0,46.0,75.0,44.0,33.63,26.48,52.05,24.75,0.5333333333333333,0.4,43,40,1
