Season,Home Team,Away Team,Home Goals,Away Goals,Home Team ELO,Away Team ELO,Home XG,Away XG,Home XGA,Away XGA,Home Win Percentage,Home Draw Percentage,Away Win Percentage,Away Draw Percentage,Home Team Form,Away Team Form,Home Team Cumulative Points,Away Team Cumulative Points,Winner
2018-2019,Southampton,Crystal Palace,1,1,1527,1527,50.0,51.0,59.0,53.0,30.91,27.61,27.61,24.93,0.4666666666666667,0.26666666666666666,22,22,0
2018-2019,Bournemouth,Chelsea,4,0,1550,1716,60.0,61.0,66.0,38.0,31.39,24.09,53.86,24.73,0.26666666666666666,0.6666666666666666,30,47,1
2018-2019,Tottenham,Watford,2,1,1769,1552,64.0,47.0,52.0,62.0,43.01,24.93,25.35,23.0,0.6,0.4,51,33,1
2018-2019,Liverpool,Leicester City,1,1,1846,1540,84.0,52.0,29.0,45.0,50.64,25.22,31.26,27.54,0.8,0.4,60,31,0
2018-2019,Tottenham,Newcastle Utd,1,0,1776,1537,64.0,47.0,40.0,57.0,43.07,24.9,37.53,25.5,0.6,0.4666666666666667,54,24,1
2018-2019,Everton,Wolves,1,3,1563,1546,55.0,48.0,53.0,43.0,36.23,28.61,23.86,25.57,0.4,0.6,33,35,-1
2018-2019,Chelsea,Huddersfield,5,0,1693,1376,66.0,38.0,29.0,68.0,53.81,24.71,17.74,24.19,0.4666666666666667,0.06666666666666667,47,11,1
2018-2019,Crystal Palace,Fulham,2,0,1527,1432,51.0,53.0,43.0,72.0,27.54,25.13,29.73,27.22,0.26666666666666666,0.4,23,17,1
2018-2019,Brighton,Watford,0,0,1506,1545,37.0,52.0,61.0,62.0,25.81,29.03,25.23,22.9,0.26666666666666666,0.4,26,33,0
2018-2019,Burnley,Southampton,1,1,1520,1527,46.0,50.0,65.0,59.0,26.14,23.86,30.87,27.7,0.7333333333333333,0.5333333333333333,23,23,0
2018-2019,Cardiff City,Bournemouth,2,0,1423,1573,42.0,65.0,61.0,60.0,19.35,20.97,31.88,23.91,0.26666666666666666,0.4666666666666667,19,33,1
2018-2019,Leicester City,Manchester Utd,0,1,1551,1744,52.0,45.0,72.0,51.0,31.2,27.69,62.7,21.58,0.26666666666666666,0.8666666666666667,32,45,-1
2018-2019,Manchester City,Arsenal,3,1,1838,1698,101.0,26.0,67.0,55.0,45.2,23.5,54.49,25.2,0.8,0.6,56,47,1
2018-2019,West Ham,Liverpool,1,1,1547,1835,48.0,84.0,64.0,29.0,32.72,25.92,50.59,25.29,0.26666666666666666,0.6666666666666666,31,61,0
2018-2019,Everton,Manchester City,0,2,1546,1848,55.0,48.0,101.0,26.0,36.2,28.59,45.27,23.47,0.4,0.8,33,59,-1
2018-2019,Fulham,Manchester Utd,0,3,1420,1752,43.0,72.0,72.0,51.0,29.67,27.17,62.73,21.56,0.2,0.8666666666666667,17,48,-1
2018-2019,Huddersfield,Arsenal,1,2,1372,1688,29.0,68.0,67.0,55.0,17.46,23.81,54.44,25.17,0.06666666666666667,0.6,11,47,-1
2018-2019,Crystal Palace,West Ham,1,1,1539,1558,51.0,48.0,53.0,64.0,27.73,25.07,32.68,26.01,0.4666666666666667,0.3333333333333333,26,32,0
2018-2019,Watford,Everton,1,0,1543,1541,52.0,62.0,55.0,48.0,25.12,23.26,36.16,28.56,0.4,0.4,34,33,1
2018-2019,Liverpool,Bournemouth,3,0,1824,1550,84.0,29.0,61.0,60.0,50.54,25.37,31.65,23.74,0.5333333333333333,0.4666666666666667,62,33,1
2018-2019,Southampton,Cardiff City,1,2,1527,1446,50.0,59.0,42.0,65.0,30.83,27.8,20.63,20.63,0.6,0.26666666666666666,24,22,-1
2018-2019,Brighton,Burnley,1,3,1508,1520,37.0,61.0,46.0,65.0,25.4,30.16,25.99,24.29,0.13333333333333333,0.6,27,24,-1
2018-2019,Tottenham,Leicester City,3,1,1782,1543,64.0,47.0,52.0,45.0,43.12,24.88,31.13,27.63,0.8,0.26666666666666666,57,32,1
2018-2019,Manchester City,Chelsea,6,0,1853,1697,101.0,26.0,67.0,37.0,45.33,23.44,53.85,24.68,0.8,0.4666666666666667,62,50,1
2018-2019,Wolves,Newcastle Utd,1,1,1563,1531,53.0,40.0,43.0,57.0,24.29,25.42,37.49,25.47,0.6,0.4,38,24,0
2018-2019,West Ham,Fulham,3,1,1557,1416,48.0,64.0,43.0,72.0,32.64,26.09,29.62,27.12,0.3333333333333333,0.2,33,17,1
2018-2019,Cardiff City,Watford,1,5,1466,1559,42.0,65.0,52.0,62.0,21.88,20.31,25.46,23.15,0.4666666666666667,0.5333333333333333,25,37,-1
2018-2019,Burnley,Tottenham,2,1,1535,1788,46.0,65.0,64.0,47.0,26.4,24.16,43.18,24.85,0.6,0.8,27,60,1
2018-2019,Bournemouth,Wolves,1,1,1545,1562,61.0,53.0,60.0,43.0,31.43,23.57,24.16,25.84,0.4,0.6666666666666666,33,39,0
2018-2019,Newcastle Utd,Huddersfield,2,0,1532,1368,40.0,57.0,29.0,68.0,37.44,25.55,17.19,23.44,0.4666666666666667,0.06666666666666667,25,11,1
2018-2019,Leicester City,Crystal Palace,1,4,1537,1540,52.0,45.0,51.0,53.0,31.07,27.57,27.66,25.27,0.06666666666666667,0.3333333333333333,32,27,-1
2018-2019,Manchester Utd,Liverpool,0,0,1756,1829,72.0,84.0,51.0,29.0,62.77,21.54,50.58,25.34,0.8666666666666667,0.7333333333333333,51,65,0
2018-2019,Arsenal,Southampton,2,0,1692,1507,67.0,55.0,50.0,59.0,54.48,25.15,30.79,27.76,0.6,0.5333333333333333,50,24,1
2018-2019,Huddersfield,Wolves,1,0,1359,1561,29.0,68.0,53.0,43.0,16.92,23.08,24.02,26.26,0.0,0.7333333333333333,11,40,1
2018-2019,Cardiff City,Everton,0,3,1454,1525,42.0,65.0,55.0,48.0,21.54,20.0,36.12,28.53,0.4,0.2,25,33,-1
2018-2019,Leicester City,Brighton,2,1,1521,1493,52.0,45.0,37.0,61.0,31.01,27.52,25.0,29.69,0.06666666666666667,0.06666666666666667,32,27,1
2018-2019,Newcastle Utd,Burnley,2,0,1541,1561,40.0,57.0,46.0,65.0,37.51,25.52,26.82,24.02,0.6666666666666666,0.6,28,30,1
2018-2019,Arsenal,Bournemouth,5,1,1700,1546,67.0,55.0,61.0,60.0,54.53,25.12,31.21,24.11,0.8,0.4666666666666667,53,34,1
2018-2019,Southampton,Fulham,2,0,1499,1406,50.0,59.0,43.0,72.0,30.75,27.73,29.56,27.06,0.3333333333333333,0.2,24,17,1
2018-2019,Crystal Palace,Manchester Utd,1,3,1556,1759,52.0,52.0,72.0,51.0,27.85,25.2,62.71,21.62,0.5333333333333333,0.7333333333333333,30,52,-1
2018-2019,Liverpool,Watford,5,0,1826,1571,84.0,29.0,53.0,61.0,50.54,25.41,25.81,23.04,0.6,0.5333333333333333,66,40,1
2018-2019,Manchester City,West Ham,1,0,1862,1567,103.0,26.0,48.0,64.0,45.4,23.42,32.72,26.06,0.8,0.3333333333333333,65,36,1
2018-2019,Chelsea,Tottenham,2,0,1688,1762,67.0,37.0,64.0,47.0,53.8,24.66,43.14,24.83,0.4,0.8,50,60,1
2018-2019,Tottenham,Arsenal,1,1,1743,1709,64.0,68.0,47.0,54.0,43.09,24.81,54.57,25.1,0.6,0.8,60,56,0
2018-2019,Wolves,Cardiff City,2,0,1537,1441,53.0,43.0,42.0,65.0,23.89,26.11,21.21,19.7,0.5333333333333333,0.4,40,25,1
2018-2019,Bournemouth,Manchester City,0,1,1537,1867,61.0,60.0,103.0,26.0,30.99,23.94,45.47,23.39,0.26666666666666666,0.8,34,68,-1
2018-2019,Manchester Utd,Southampton,3,2,1767,1511,72.0,51.0,50.0,59.0,62.74,21.6,30.84,27.69,0.7333333333333333,0.3333333333333333,55,27,1
2018-2019,Burnley,Crystal Palace,1,3,1544,1548,46.0,65.0,52.0,52.0,26.67,23.89,27.78,25.13,0.5333333333333333,0.5333333333333333,30,30,-1
2018-2019,Brighton,Huddersfield,1,0,1478,1383,37.0,61.0,29.0,68.0,24.62,29.23,18.18,22.73,0.06666666666666667,0.2,27,14,1
2018-2019,West Ham,Newcastle Utd,2,0,1562,1558,48.0,64.0,40.0,57.0,32.68,26.03,37.58,25.49,0.3333333333333333,0.6666666666666666,36,31,1
2018-2019,Watford,Leicester City,2,1,1565,1536,53.0,61.0,52.0,45.0,25.69,22.94,31.15,27.46,0.4666666666666667,0.26666666666666666,40,35,1
2018-2019,Fulham,Chelsea,1,2,1394,1707,43.0,72.0,67.0,37.0,29.5,27.01,53.85,24.63,0.2,0.4,17,53,-1
2018-2019,Everton,Liverpool,0,0,1538,1832,55.0,85.0,48.0,29.0,36.19,28.5,50.58,25.39,0.4,0.6,36,69,0
2018-2019,Crystal Palace,Brighton,1,2,1564,1490,52.0,52.0,37.0,61.0,27.97,25.07,25.76,28.79,0.6666666666666666,0.26666666666666666,33,30,-1
2018-2019,Southampton,Tottenham,2,1,1505,1741,50.0,59.0,64.0,47.0,30.8,27.65,43.05,24.88,0.26666666666666666,0.4666666666666667,27,61,1
2018-2019,Huddersfield,Bournemouth,0,2,1371,1533,29.0,68.0,61.0,60.0,17.91,22.39,30.77,23.78,0.2,0.06666666666666667,14,34,-1
2018-2019,Leicester City,Fulham,3,1,1521,1389,52.0,45.0,43.0,72.0,31.08,27.4,29.45,26.96,0.2,0.0,35,17,1
2018-2019,Cardiff City,West Ham,2,0,1429,1578,42.0,65.0,48.0,64.0,20.9,19.4,32.76,26.0,0.4,0.5333333333333333,25,39,1
2018-2019,Newcastle Utd,Everton,3,2,1542,1549,40.0,57.0,55.0,48.0,37.54,25.47,36.15,28.57,0.4666666666666667,0.26666666666666666,31,37,1
2018-2019,Manchester City,Watford,3,1,1871,1580,103.0,26.0,53.0,61.0,45.53,23.36,26.03,22.83,1.0,0.6666666666666666,71,43,1
2018-2019,Liverpool,Burnley,4,2,1821,1528,85.0,29.0,46.0,65.0,50.53,25.46,26.52,23.76,0.6,0.4666666666666667,70,30,1
2018-2019,Chelsea,Wolves,1,1,1712,1549,67.0,53.0,37.0,43.0,53.89,24.61,24.31,25.97,0.6,0.5333333333333333,56,43,0
2018-2019,Arsenal,Manchester Utd,2,0,1711,1773,68.0,54.0,72.0,51.0,54.52,25.17,62.78,21.57,0.6666666666666666,0.8666666666666667,57,58,1
2018-2019,West Ham,Huddersfield,4,3,1556,1362,48.0,64.0,29.0,68.0,32.72,25.97,17.65,22.06,0.4666666666666667,0.2,39,14,1
2018-2019,Bournemouth,Newcastle Utd,2,2,1542,1558,61.0,40.0,60.0,57.0,31.25,23.61,37.61,25.44,0.26666666666666666,0.6666666666666666,37,34,0
2018-2019,Burnley,Leicester City,1,2,1523,1531,46.0,65.0,52.0,45.0,26.37,23.63,31.22,27.35,0.4,0.4,30,38,-1
2018-2019,Fulham,Liverpool,1,2,1379,1826,43.0,72.0,85.0,29.0,29.39,26.91,50.58,25.44,0.0,0.7333333333333333,17,73,-1
2018-2019,Everton,Chelsea,2,0,1533,1705,55.0,48.0,67.0,37.0,36.12,28.54,53.84,24.68,0.26666666666666666,0.6666666666666666,37,57,1
2018-2019,Fulham,Manchester City,0,2,1377,1876,43.0,72.0,103.0,26.0,29.33,26.86,45.6,23.33,0.0,1.0,17,74,-1
2018-2019,Crystal Palace,Huddersfield,2,0,1545,1354,52.0,52.0,29.0,68.0,27.89,25.0,17.39,21.74,0.4666666666666667,0.2,33,14,1
2018-2019,Brighton,Southampton,0,1,1509,1530,37.0,61.0,50.0,59.0,26.87,28.36,30.89,27.62,0.4666666666666667,0.4,33,30,-1
2018-2019,Burnley,Wolves,2,0,1507,1556,46.0,65.0,53.0,43.0,26.23,23.5,24.18,26.37,0.2,0.4,30,44,1
2018-2019,Leicester City,Bournemouth,2,0,1547,1543,52.0,45.0,61.0,60.0,31.36,27.29,31.03,24.14,0.6,0.3333333333333333,41,38,1
2018-2019,Manchester Utd,Watford,2,1,1754,1575,72.0,51.0,53.0,61.0,62.72,21.55,25.91,22.73,0.6666666666666666,0.6,58,43,1
2018-2019,West Ham,Everton,0,2,1564,1556,48.0,64.0,55.0,48.0,32.8,25.94,36.18,28.52,0.6,0.4666666666666667,42,40,-1
2018-2019,Cardiff City,Chelsea,1,2,1451,1682,42.0,65.0,67.0,37.0,22.06,19.12,53.79,24.66,0.4,0.4666666666666667,28,57,-1
2018-2019,Liverpool,Tottenham,2,1,1828,1716,85.0,29.0,64.0,47.0,50.63,25.41,43.01,24.85,0.7333333333333333,0.26666666666666666,76,61,1
2018-2019,Arsenal,Newcastle Utd,2,0,1730,1557,68.0,54.0,40.0,57.0,54.56,25.15,37.57,25.52,0.8666666666666667,0.6666666666666666,60,35,1
2018-2019,Watford,Fulham,4,1,1567,1375,53.0,61.0,43.0,72.0,25.79,22.62,29.28,26.81,0.4,0.0,43,17,1
2018-2019,Wolves,Manchester Utd,2,1,1538,1762,53.0,43.0,72.0,51.0,24.04,26.23,62.75,21.53,0.3333333333333333,0.6666666666666666,44,61,1
2018-2019,Chelsea,Brighton,3,0,1689,1494,67.0,37.0,37.0,61.0,53.83,24.64,26.47,27.94,0.6666666666666666,0.4,60,33,1
2018-2019,Tottenham,Crystal Palace,2,0,1705,1553,64.0,47.0,52.0,52.0,42.97,24.83,28.08,24.93,0.06666666666666667,0.6,61,36,1
2018-2019,Manchester City,Cardiff City,2,0,1878,1444,103.0,26.0,42.0,65.0,45.66,23.31,21.74,18.84,1.0,0.2,77,28,1
2018-2019,Southampton,Liverpool,1,3,1545,1839,50.0,59.0,85.0,29.0,30.98,27.58,50.68,25.39,0.6,0.8666666666666667,33,79,-1
2018-2019,Newcastle Utd,Crystal Palace,0,1,1548,1544,40.0,57.0,52.0,52.0,37.53,25.49,28.01,24.87,0.4666666666666667,0.4,35,36,-1
2018-2019,Huddersfield,Leicester City,1,4,1346,1563,29.0,68.0,52.0,45.0,17.14,21.43,31.5,27.24,0.2,0.8,14,44,-1
2018-2019,Bournemouth,Burnley,1,3,1527,1525,61.0,60.0,46.0,65.0,30.82,23.97,26.63,23.37,0.26666666666666666,0.2,38,33,-1
2018-2019,Everton,Arsenal,1,0,1572,1739,55.0,48.0,68.0,54.0,36.24,28.49,54.61,25.12,0.6666666666666666,0.8666666666666667,43,63,1
2018-2019,Chelsea,West Ham,2,0,1697,1548,67.0,37.0,48.0,64.0,53.88,24.61,32.76,25.91,0.6666666666666666,0.4,63,42,1
2018-2019,Leicester City,Newcastle Utd,0,1,1570,1532,53.0,44.0,40.0,57.0,31.64,27.18,37.49,25.46,0.8,0.26666666666666666,47,35,-1
2018-2019,Tottenham,Huddersfield,4,0,1714,1339,64.0,47.0,29.0,68.0,43.02,24.81,16.9,21.13,0.26666666666666666,0.0,64,14,1
2018-2019,Burnley,Cardiff City,2,0,1541,1442,46.0,65.0,42.0,65.0,27.03,23.24,21.43,18.57,0.4,0.2,36,28,1
2018-2019,Fulham,Everton,2,0,1367,1595,43.0,72.0,55.0,48.0,29.22,26.76,36.3,28.46,0.0,0.6666666666666666,17,46,1
2018-2019,Southampton,Wolves,3,1,1540,1563,50.0,59.0,53.0,43.0,30.94,27.55,24.46,26.09,0.6,0.4666666666666667,33,47,1
2018-2019,Brighton,Bournemouth,0,5,1486,1511,37.0,61.0,61.0,60.0,26.09,27.54,30.61,23.81,0.4,0.26666666666666666,33,38,-1
2018-2019,Manchester Utd,West Ham,2,1,1737,1538,72.0,51.0,48.0,64.0,62.69,21.51,32.73,25.88,0.6,0.4,61,42,1
2018-2019,Crystal Palace,Manchester City,1,3,1560,1880,52.0,52.0,103.0,26.0,28.2,24.8,45.72,23.28,0.6,1.0,39,80,-1
2018-2019,Liverpool,Chelsea,2,0,1844,1707,85.0,29.0,67.0,37.0,50.73,25.36,53.92,24.59,0.8666666666666667,0.6666666666666666,82,66,1
2018-2019,Watford,Arsenal,0,1,1575,1716,54.0,60.0,68.0,54.0,26.13,22.52,54.55,25.1,0.4,0.6666666666666666,46,63,-1
2018-2019,Brighton,Cardiff City,0,2,1471,1430,37.0,61.0,42.0,65.0,25.71,27.14,21.13,18.31,0.4,0.2,33,28,-1
2018-2019,Manchester City,Tottenham,1,0,1884,1717,103.0,26.0,65.0,46.0,45.79,23.25,43.08,24.78,1.0,0.4666666666666667,83,67,1
2018-2019,Wolves,Brighton,0,0,1546,1453,53.0,37.0,43.0,61.0,24.32,25.95,25.35,26.76,0.4666666666666667,0.2,47,33,0
2018-2019,Bournemouth,Fulham,0,1,1526,1392,62.0,59.0,43.0,72.0,31.08,23.65,29.36,26.7,0.4666666666666667,0.2,41,20,-1
2018-2019,West Ham,Leicester City,2,2,1530,1552,48.0,53.0,64.0,44.0,32.69,25.85,31.58,27.13,0.2,0.8,42,47,0
2018-2019,Huddersfield,Watford,1,2,1336,1565,29.0,68.0,54.0,60.0,16.67,20.83,26.01,22.42,0.0,0.4,14,46,-1
2018-2019,Newcastle Utd,Southampton,3,1,1550,1557,40.0,57.0,50.0,59.0,37.55,25.44,31.03,27.51,0.4666666666666667,0.6,38,36,1
2018-2019,Everton,Manchester Utd,4,0,1570,1745,55.0,48.0,72.0,51.0,36.27,28.43,62.73,21.49,0.6,0.6,46,64,1
2018-2019,Cardiff City,Liverpool,0,2,1448,1854,42.0,65.0,85.0,29.0,22.22,18.06,50.77,25.34,0.4,1.0,31,85,-1
2018-2019,Arsenal,Crystal Palace,2,3,1726,1556,68.0,54.0,52.0,52.0,54.6,25.07,28.12,24.74,0.6666666666666666,0.4,66,39,-1
2018-2019,Chelsea,Burnley,2,2,1697,1553,67.0,46.0,37.0,65.0,53.87,24.56,27.42,23.12,0.6,0.6,66,39,0
2018-2019,Watford,Southampton,1,1,1572,1541,54.0,50.0,60.0,59.0,26.34,22.32,30.99,27.47,0.4,0.6,49,36,0
2018-2019,Tottenham,Brighton,1,0,1708,1457,65.0,46.0,37.0,61.0,43.04,24.76,25.0,27.78,0.4,0.06666666666666667,67,34,1
2018-2019,Wolves,Arsenal,3,1,1542,1703,53.0,43.0,68.0,54.0,24.19,26.34,54.55,25.05,0.3333333333333333,0.6,48,66,1
2018-2019,Manchester Utd,Manchester City,0,2,1722,1893,72.0,51.0,103.0,26.0,62.67,21.47,45.85,23.22,0.4,1.0,64,86,-1
2018-2019,Liverpool,Huddersfield,5,0,1857,1329,85.0,29.0,29.0,68.0,50.82,25.31,16.44,20.55,1.0,0.0,88,14,1
2018-2019,Tottenham,West Ham,0,1,1714,1531,65.0,46.0,48.0,64.0,43.09,24.73,32.65,25.94,0.6,0.26666666666666666,70,43,-1
2018-2019,Crystal Palace,Everton,0,0,1579,1593,52.0,56.0,52.0,47.0,28.31,24.68,36.33,28.41,0.6,0.8,42,49,0
2018-2019,Watford,Wolves,1,2,1571,1565,54.0,60.0,53.0,43.0,26.22,22.67,24.6,26.2,0.4666666666666667,0.4666666666666667,50,51,-1
2018-2019,Southampton,Bournemouth,3,3,1542,1504,50.0,62.0,59.0,59.0,30.95,27.57,30.87,23.49,0.4666666666666667,0.26666666666666666,37,41,0
2018-2019,Fulham,Cardiff City,1,0,1414,1445,43.0,72.0,42.0,65.0,29.49,26.65,21.92,17.81,0.4,0.2,23,31,1
2018-2019,Brighton,Newcastle Utd,1,1,1451,1566,37.0,40.0,61.0,57.0,24.66,27.4,37.62,25.41,0.06666666666666667,0.4666666666666667,34,41,0
2018-2019,Leicester City,Arsenal,3,0,1551,1680,53.0,44.0,68.0,54.0,31.52,27.27,54.49,25.02,0.6666666666666666,0.4,48,66,1
2018-2019,Burnley,Manchester City,0,1,1559,1902,46.0,65.0,103.0,26.0,27.27,23.53,45.92,23.2,0.6666666666666666,1.0,40,89,-1
2018-2019,Manchester Utd,Chelsea,1,1,1713,1691,72.0,67.0,51.0,37.0,62.61,21.45,53.82,24.64,0.4,0.6666666666666666,64,67,0
2018-2019,Everton,Burnley,2,0,1592,1555,56.0,47.0,46.0,65.0,36.29,28.47,27.13,23.4,0.6666666666666666,0.6666666666666666,50,40,1
2018-2019,Bournemouth,Tottenham,1,0,1506,1690,62.0,59.0,65.0,46.0,30.67,24.0,43.05,24.71,0.26666666666666666,0.6,42,70,1
2018-2019,Wolves,Fulham,1,0,1581,1431,53.0,43.0,43.0,72.0,25.0,26.06,29.62,26.6,0.6666666666666666,0.6,54,26,1
2018-2019,West Ham,Southampton,3,0,1555,1540,48.0,64.0,50.0,59.0,32.73,25.91,30.91,27.66,0.26666666666666666,0.3333333333333333,46,38,1
2018-2019,Cardiff City,Crystal Palace,2,3,1428,1580,42.0,65.0,52.0,52.0,21.62,17.57,28.24,24.87,0.2,0.4666666666666667,31,43,-1
2018-2019,Newcastle Utd,Liverpool,2,3,1561,1858,40.0,57.0,86.0,29.0,37.58,25.49,50.87,25.29,0.4666666666666667,1.0,42,91,-1
2018-2019,Huddersfield,Manchester Utd,1,1,1328,1712,29.0,72.0,68.0,51.0,16.22,20.27,62.55,21.53,0.0,0.26666666666666666,14,65,0
2018-2019,Chelsea,Watford,3,0,1692,1555,67.0,37.0,54.0,60.0,53.76,24.71,26.11,22.57,0.5333333333333333,0.4666666666666667,68,50,1
2018-2019,Arsenal,Brighton,1,1,1658,1456,68.0,37.0,54.0,61.0,54.44,25.0,24.32,28.38,0.2,0.13333333333333333,66,35,0
2018-2019,Manchester City,Leicester City,1,0,1906,1573,103.0,26.0,53.0,44.0,45.98,23.17,31.65,27.22,1.0,0.6666666666666666,92,51,1
2018-2019,Liverpool,Wolves,2,0,1863,1590,86.0,29.0,53.0,43.0,50.92,25.27,25.4,25.93,1.0,0.6666666666666666,94,57,1
2018-2019,Fulham,Newcastle Utd,0,4,1422,1556,43.0,72.0,40.0,57.0,29.57,26.55,37.54,25.46,0.6,0.4666666666666667,26,42,-1
2018-2019,Crystal Palace,Bournemouth,5,3,1589,1530,52.0,52.0,62.0,59.0,28.42,24.81,31.13,23.84,0.6666666666666666,0.4666666666666667,46,45,1
2018-2019,Southampton,Huddersfield,1,1,1525,1341,50.0,29.0,59.0,68.0,30.87,27.63,16.0,21.33,0.3333333333333333,0.06666666666666667,38,15,0
2018-2019,Tottenham,Everton,2,2,1666,1606,65.0,56.0,46.0,47.0,43.01,24.69,36.35,28.45,0.4,0.6666666666666666,70,53,0
2018-2019,Burnley,Arsenal,1,3,1541,1650,46.0,65.0,68.0,54.0,26.98,23.28,54.39,25.07,0.4666666666666667,0.26666666666666666,40,67,-1
2018-2019,Watford,West Ham,1,4,1545,1570,54.0,60.0,48.0,63.0,25.99,22.47,32.8,25.88,0.26666666666666666,0.4666666666666667,50,49,-1
2018-2019,Brighton,Manchester City,1,4,1464,1910,37.0,61.0,103.0,26.0,24.0,29.33,46.04,23.14,0.2,1.0,36,95,-1
2018-2019,Leicester City,Chelsea,0,0,1569,1702,53.0,67.0,44.0,37.0,31.59,27.16,53.81,24.69,0.4666666666666667,0.5333333333333333,51,71,0
2018-2019,Manchester Utd,Cardiff City,0,2,1699,1419,72.0,51.0,42.0,65.0,62.49,21.6,21.33,17.33,0.3333333333333333,0.2,66,31,-1
2019-2020,Liverpool,Norwich City,4,1,1869,1438,75.19,39.57,37.23,71.61,50.96,25.24,28.16,29.11,1.0,0.2,0,0,1
2019-2020,West Ham,Manchester City,0,5,1585,1912,49.07,68.32,102.21,37.0,32.88,25.85,46.11,23.11,0.6666666666666666,1.0,0,0,-1
2019-2020,Crystal Palace,Everton,0,0,1602,1609,34.45,53.71,57.39,49.21,28.61,24.74,36.32,28.52,0.6666666666666666,0.5333333333333333,0,0,0
2019-2020,Bournemouth,Sheffield Utd,1,1,1517,1461,44.67,45.81,63.29,52.04,30.92,23.68,26.23,29.51,0.4666666666666667,0.0,0,0,0
2019-2020,Burnley,Southampton,3,0,1530,1517,49.35,53.84,56.5,58.59,26.84,23.16,30.83,27.72,0.26666666666666666,0.2,0,0,1
2019-2020,Watford,Brighton,0,3,1530,1462,48.56,59.53,47.42,60.42,25.88,22.37,23.68,28.95,0.26666666666666666,0.2,0,0,-1
2019-2020,Tottenham,Aston Villa,3,1,1663,1356,49.02,54.13,45.09,71.6,42.97,24.76,34.2,29.76,0.26666666666666666,0.06666666666666667,0,0,1
2019-2020,Leicester City,Wolves,0,0,1575,1584,61.02,54.22,47.89,37.39,31.53,27.31,25.26,25.79,0.3333333333333333,0.6666666666666666,0,0,0
2019-2020,Newcastle Utd,Arsenal,0,1,1566,1661,36.49,67.03,50.82,57.25,37.61,25.43,54.43,25.05,0.6666666666666666,0.26666666666666666,0,0,-1
2019-2020,Manchester Utd,Chelsea,4,0,1672,1696,66.19,38.06,76.23,41.09,62.43,21.58,53.76,24.76,0.13333333333333333,0.4,0,0,1
2019-2020,Arsenal,Burnley,2,1,1673,1545,51.0,57.0,50.0,53.0,54.48,25.02,27.23,23.04,0.4666666666666667,0.26666666666666666,3,3,1
2019-2020,Brighton,West Ham,1,1,1481,1581,48.0,49.0,60.0,68.0,24.68,28.57,32.84,25.82,0.3333333333333333,0.6666666666666666,3,0,0
2019-2020,Norwich City,Newcastle Utd,3,1,1436,1554,37.0,72.0,36.0,67.0,28.08,29.02,37.57,25.41,0.2,0.4666666666666667,0,0,1
2019-2020,Aston Villa,Bournemouth,1,2,1351,1514,45.0,72.0,44.67,63.29,34.16,29.73,30.72,24.18,0.06666666666666667,0.3333333333333333,0,1,-1
2019-2020,Everton,Watford,1,0,1609,1511,53.71,49.21,49.0,60.0,36.28,28.59,25.76,22.27,0.6,0.06666666666666667,1,0,1
2019-2020,Southampton,Liverpool,1,2,1502,1871,56.0,59.0,76.0,39.0,30.79,27.68,51.01,25.22,0.2,1.0,0,3,-1
2019-2020,Manchester City,Tottenham,2,2,1916,1668,103.0,49.0,37.0,54.0,46.17,23.09,43.02,24.74,1.0,0.4666666666666667,3,3,0
2019-2020,Sheffield Utd,Crystal Palace,1,0,1464,1602,45.81,52.04,34.45,57.39,26.02,30.08,28.53,24.94,0.06666666666666667,0.7333333333333333,1,1,1
2019-2020,Chelsea,Leicester City,1,1,1679,1575,76.0,61.02,41.0,47.89,53.71,24.74,31.46,27.45,0.4,0.4,0,1,0
2019-2020,Wolves,Manchester Utd,1,1,1584,1689,54.22,67.0,37.39,38.0,25.13,26.18,62.46,21.56,0.6666666666666666,0.3333333333333333,1,3,0
2019-2020,Aston Villa,Everton,2,0,1342,1621,45.0,72.0,54.0,49.0,34.13,29.7,36.35,28.56,0.06666666666666667,0.6,0,4,1
2019-2020,Norwich City,Chelsea,2,3,1457,1674,37.0,71.0,76.0,41.0,28.3,28.93,53.65,24.81,0.4,0.4,3,1,-1
2019-2020,Brighton,Southampton,0,2,1485,1499,48.0,60.0,56.0,59.0,24.36,29.49,30.75,27.65,0.4,0.13333333333333333,4,0,-1
2019-2020,Watford,West Ham,1,3,1499,1577,49.0,60.0,49.0,68.0,25.65,22.17,32.81,25.9,0.0,0.6666666666666666,0,1,-1
2019-2020,Manchester Utd,Crystal Palace,1,2,1684,1580,67.0,38.0,34.0,57.0,62.4,21.63,28.46,24.87,0.4,0.5333333333333333,4,1,-1
2019-2020,Sheffield Utd,Leicester City,1,2,1486,1580,46.0,52.0,61.02,47.89,26.61,29.84,31.4,27.6,0.26666666666666666,0.4,4,2,-1
2019-2020,Liverpool,Arsenal,3,1,1874,1683,76.0,39.0,51.0,57.0,51.06,25.19,54.52,25.0,1.0,0.6666666666666666,6,6,1
2019-2020,Bournemouth,Manchester City,1,3,1523,1906,45.0,63.0,103.0,37.0,31.17,24.03,46.12,23.18,0.5333333333333333,0.8666666666666667,4,4,-1
2019-2020,Tottenham,Newcastle Utd,0,1,1678,1533,49.0,54.0,36.0,67.0,42.98,24.81,37.53,25.38,0.3333333333333333,0.26666666666666666,4,0,-1
